date,tmed_c,tmax_c,tmin_c,rh_mean_pct,rh_max_pct,rh_min_pct,wind_mean_ms,wind_max_ms,rain_mm,rad_global_mj_m2_d,rad_net_mj_m2_d,ra_extraterrestre_mj_m2_d,et_camargo,et_garcia_lopez,et_hargreaves_samani,et_hargreaves_samani_corr,et_penman_monteith,et_priestley_taylor,et_thornthwaite,et_thornthwaite_camargo
2024-04-20,21.19,30.7,13.05,76.66031,100.0,38.88,0.847,4.994,0.0,20.29,9.826058,12.4,3.048994666666667,15.7380559464849,4.671701775772642,4.8728656605812315,5.451677541560355,6.888623117142855,3.8969842034074094,0
2024-04-21,21.6,30.07,15.15,77.65771,100.0,37.07,0.54,3.795,0.0,19.45,9.653383,12.4,3.048994666666667,16.580910965516598,4.340403995304179,4.527302168869572,4.677392483260805,6.642397285714285,3.8969842034074094,0
2024-04-22,22.28,31.08,14.05,71.46583333333332,100.0,37.17,0.775,4.195,0.0,18.79,9.180998,12.4,3.048994666666667,18.052546967217893,4.717202912608622,4.92032608032705,5.098060978412241,6.479425491428569,3.8969842034074094,0
2024-04-23,23.58,31.95,16.11,67.3447916666667,98.3,33.34,0.754,3.875,0.0,18.51,9.473865,12.4,3.048994666666667,21.11776259840567,4.696967943223598,4.899219791400272,4.949897281182992,6.500436994285715,3.8969842034074094,0
2024-04-24,23.45,31.85,16.11,70.62145833333331,99.1,33.07,0.726,3.555,0.0,17.16,8.402872,12.4,3.048994666666667,20.793828795703423,4.667408771829398,4.868387799514786,4.665944633116676,6.015438,3.8969842034074094,0
2024-04-25,24.79,32.05,18.08,72.80760416666668,99.1,35.98,1.355,6.272,0.0,17.75,9.363875,12.4,3.048994666666667,24.289642005277145,4.539994892867249,4.7354874678420895,4.9670896786112655,6.338469214285714,3.8969842034074094,0
2024-04-26,24.79,32.15,18.22,76.25166666666671,100.0,45.29,0.889,3.476,0.0,18.13,9.742758,12.4,3.048994666666667,24.287496244431367,4.5334905988498315,4.72870309835854,4.764453957660565,6.474166019999998,3.8969842034074094,0
2024-04-27,25.6,32.82,18.51,72.53115,100.0,41.83,0.883,5.073,0.0,18.23,10.01657,12.4,3.048994666666667,26.60351919413374,4.682298184471109,4.883918351559928,5.162950802747771,6.582019628571428,3.8969842034074094,0
2024-04-28,25.85,33.48,19.28,70.18229,97.6,39.02,1.01,5.233,0.0,16.9,9.097248,12.4,3.048994666666667,27.351245948404102,4.6911351112216755,4.893135797145009,5.119900094029948,6.1224595714285694,3.8969842034074094,0
2024-04-29,25.5,33.11,19.28,71.2595833333333,98.8,39.88,0.874,4.195,0.0,17.3,9.2262,12.4,3.048994666666667,26.31017962281633,4.592493048354507,4.790246198470911,4.854071645973151,6.237786857142857,3.8969842034074094,0
2024-04-30,34.89,33.06,17.55,68.94156249999996,98.7,34.44,0.96,4.115,0.0,17.7,9.161695,12.4,3.048994666666667,67.0736512153934,5.918117978881212,6.172952653808724,5.029694117049487,7.194033514285714,3.8969842034074094,0
2024-05-01,25.19,33.59,17.7,65.73177083333333,97.2,30.16,1.165,4.994,0.0,17.73,9.145343,10.6,2.348925806451613,25.417170240885515,4.177948622276374,4.35785145334885,5.268909759256418,6.365976762857142,2.914197985605275,0
2024-05-02,25.27,33.68,17.41,64.70479166666668,95.3,31.22,1.34,5.713,0.0,17.84,9.317727,10.6,2.348925806451613,25.64699757808137,4.235477212491088,4.417857229662037,5.542675869656735,6.41244528,2.914197985605275,0
2024-05-03,25.15,33.73,17.75,64.85625,97.6,30.67,0.965,4.035,0.0,16.23,8.111256,10.6,2.348925806451613,25.30371578764665,4.185865378925029,4.366109106227394,4.92947352040728,5.824228242857141,2.914197985605275,0
2024-05-04,25.0,34.02,17.41,62.07823,94.5,30.09,1.099,4.514,0.0,17.5,8.864061,10.6,2.348925806451613,24.881299184188748,4.252675904828226,4.43579649918715,5.382449586997709,6.26715,2.914197985605275,0
2024-05-05,23.79,33.29,15.36,61.27354,94.4,25.68,0.999,4.514,0.0,17.36,8.006245,10.6,2.348925806451613,21.649210470659174,4.293512844041322,4.478391880554752,5.311996883811208,6.114385439999998,2.914197985605275,0
2024-05-06,22.91,31.71,14.64,66.43968750000003,96.5,36.22,1.138,5.473,0.0,17.64,10.862429863309353,10.6,2.348925806451613,19.49646904039258,4.100639249171938,4.277213131914181,5.341023270432911,6.137162639999999,2.914197985605275,0
2024-05-07,24.05,32.63,16.02,67.70614583333331,96.3,36.77,1.0,4.514,0.0,16.5,10.54194289208633,10.6,2.348925806451613,22.312278644117907,4.158282397594889,4.337338399322015,5.13759587069784,5.832443571428571,2.914197985605275,0
2024-05-08,24.76,32.19,17.65,66.72656249999999,98.8,37.89,1.314,5.872,0.0,17.45,10.22145592086331,10.6,2.348925806451613,24.210707403749392,3.9565578843743245,4.126927611016209,5.06332581502712,6.228782485714285,2.914197985605275,0
2024-05-09,24.02,31.91,16.93,68.725625,95.9,35.22,1.222,5.792,0.0,14.14,9.900968949640287,10.6,2.348925806451613,22.23397184685088,3.9461504264216622,4.116072007018866,4.734093646922612,4.996154879999999,2.914197985605275,0
2024-05-10,24.0,31.18,17.79,71.71416666666666,100.0,36.28,0.934,5.153,0.0,16.46,9.580481978417266,10.6,2.348925806451613,22.180506807836075,3.7290677313988057,3.8896417122665103,4.448533720904298,5.814283371428571,2.914197985605275,0
2024-05-11,24.25,32.48,16.93,65.54865,98.1,33.45,1.137,5.313,0.0,15.71,9.259995007194245,10.6,2.348925806451613,22.836680838033253,4.042638410832404,4.216714772430843,4.909550337108247,5.568544157142857,2.914197985605275,0
2024-05-12,24.17,32.28,15.69,61.33479,97.8,31.36,1.292,5.713,0.0,16.17,8.939508035971222,10.6,2.348925806451613,22.628896174994317,4.1676943720435595,4.347155654209097,5.096489861390648,5.72527494,2.914197985605275,0
2024-05-13,24.45,32.43,16.74,54.94041666666664,88.2,27.25,1.279,6.272,0.0,16.83,8.619021064748202,10.6,2.348925806451613,23.375227284266984,4.080110136315225,4.255800033672239,5.282185046106347,5.981983071428571,2.914197985605275,0
2024-05-14,23.89,28.54,18.04,73.14802083333332,91.9,54.87,1.686,5.153,0.0,10.08,8.29853409352518,10.6,2.348925806451613,21.89695177999741,3.2935195517456424,3.4353387901135757,3.448683750171945,3.5552131199999994,2.914197985605275,0
2024-05-15,20.32,28.16,15.16,79.37313,98.4,52.3,1.214,5.473,0.0,13.08,5.861163,10.6,2.348925806451613,14.047048292330985,3.350875324452356,3.4951643073818355,3.9972374385301954,4.385170902857143,2.914197985605275,0
2024-05-16,23.0,32.28,15.59,71.23948,100.0,36.97,0.902,5.633,0.0,14.7,6.825691,10.6,2.348925806451613,19.706213504695654,4.063703684412908,4.238687118523978,5.014144175982159,5.120765999999998,2.914197985605275,0
2024-05-17,24.93,33.39,16.93,60.63385,97.1,29.92,1.447,6.352,0.0,15.69,7.0954,10.6,2.348925806451613,24.68606950095649,4.226506191677157,4.40849991591156,5.294339483503505,5.613581648571428,2.914197985605275,0
2024-05-18,24.05,32.78,15.83,61.84896,94.0,32.73,1.02,4.035,0.0,15.49,7.005877,10.6,2.348925806451613,22.31576947235172,4.200625987893061,4.381505308301465,4.925577301426742,5.475427328571428,2.914197985605275,0
2024-05-19,23.06,30.08,16.36,73.54625,100.0,45.01,0.993,4.994,0.0,14.59,6.74203,10.6,2.348925806451613,19.847452804725844,3.6898534639946243,3.8487388750970544,4.295107118387951,5.086724297142857,2.914197985605275,0
2024-05-20,23.53,30.99,18.27,75.68167,99.0,43.1,1.284,5.313,0.0,14.91,6.747102,10.6,2.348925806451613,20.98865558841524,3.5937069722424555,3.748452307047232,4.326547111825827,5.232528179999999,2.914197985605275,0
2024-05-21,22.99,30.32,16.45,73.8774,98.1,44.7,1.097,4.914,0.0,14.72,6.273885,10.6,2.348925806451613,19.68105511577441,3.703613318066106,3.863091229681684,4.385171561166811,5.127013851428571,2.914197985605275,0
2024-05-22,23.13,30.22,16.98,72.09208333333333,100.0,42.58,0.917,4.914,0.0,15.51,6.704822,10.6,2.348925806451613,20.015496760434985,3.6309430605478914,3.7872917845538883,4.2732391108457675,5.412781722857142,2.914197985605275,0
2024-05-23,22.89,31.18,14.4,60.5025,99.3,27.73,1.266,5.952,0.0,15.9,6.498292,10.6,2.348925806451613,19.45278669324929,4.063660049759803,4.238641604958914,4.818873338883383,5.530242599999999,2.914197985605275,0
2024-05-24,19.04,29.64,13.73,81.4538541666667,100.0,43.68,1.371,9.95,1.778,7.809,1.631548,10.6,2.348925806451613,11.79254881235847,3.5825182597364695,3.736781807607546,4.623608710637292,2.5691922359999997,2.914197985605275,0
2024-05-25,18.32,24.47,13.72,86.75052,100.0,63.46,1.328,4.834,0.254,7.65,3.48379,10.6,2.348925806451613,10.636202935104816,2.887258543078039,3.0115841470762326,2.776314276433791,2.489970085714286,2.914197985605275,0
2024-05-26,16.94,19.66,14.82,91.73646,100.0,81.2,1.583,5.073,21.84,3.943,0.6059799,10.6,2.348925806451613,8.632715335632964,1.86331464,1.9435491304691879,1.2946259895179377,1.256807592,2.914197985605275,0
2024-05-27,19.35,25.52,15.82,93.45364583333333,100.0,69.38,0.929,5.952,16.26,8.02,3.386344,10.6,2.348925806451613,12.30867212496339,2.8208395657433796,2.942305162800431,2.9896373047795164,2.6507589428571423,2.914197985605275,0
2024-05-28,18.45,22.54,13.38,87.618125,100.0,65.23,2.0,6.192,0.0,9.77,3.661573,10.6,2.348925806451613,10.838428179800074,2.674788510466762,2.789965136380107,2.6191812541791135,3.1862063571428565,2.914197985605275,0
2024-05-29,14.92,21.78,9.56,73.73281250000002,99.9,36.73,0.927,5.393,0.0,16.47,5.312237,10.6,2.348925806451613,6.159390992765957,2.7885767317355663,2.908653088354026,3.0035835726911424,5.087168897142855,2.914197985605275,0
2024-05-30,15.14,21.97,8.51,73.83313,99.3,41.28,1.624,6.831,0.0,15.35,4.428695,10.6,2.348925806451613,6.405544033493858,2.9463194046286705,3.0731881744623375,3.285162496682158,4.7577281142857135,2.914197985605275,0
2024-05-31,15.99,24.56,7.599,73.13625,100.0,33.68,1.461,6.432,0.254,16.02,5.058959,10.6,2.348925806451613,7.410609212781454,3.392716884420124,3.5388075685611873,3.963666479868835,5.0319231942857146,2.914197985605275,0
2024-06-01,16.84,27.2,8.41,72.5208,100.0,29.44,0.836,3.476,0.0,15.82,5.695317,9.6,1.933888,8.50518763108132,3.3154336608470474,3.4581965226589726,4.068450623677162,5.034800879999999,1.970559581185188,0
2024-06-02,18.58,28.4,10.42,68.57917,97.0,31.76,0.98,4.195,0.0,15.12,5.853951,9.6,1.933888,11.051641262941768,3.406093829092286,3.5527605256344574,4.30260185932477,4.940559359999999,1.970559581185188,0
2024-06-03,19.11,27.73,13.19,77.88239583333332,96.8,45.11,0.876,4.275,0.0,11.43,4.67107,9.6,1.933888,11.910558490517683,3.107601465007582,3.241415054389451,3.6852959718266023,3.764424779999999,1.970559581185188,0
2024-06-04,18.94,25.23,13.96,79.58822916666668,100.0,52.3,1.827,6.112,0.0,14.15,5.294179,9.6,1.933888,11.628342676169495,2.723329428173568,2.8405962302254486,3.4178082758658532,4.648493314285713,1.970559581185188,0
2024-06-05,19.12,27.2,11.9,76.73374999999999,100.0,44.29,0.858,3.156,0.0,14.85,5.860109,9.6,1.933888,11.927761793856375,3.1886472466954836,3.3259506744861818,3.7820860966155054,4.8915136285714285,1.970559581185188,0
2024-06-06,19.89,29.26,11.76,71.58010416666662,100.0,32.48,0.952,3.236,0.0,14.85,5.851952,9.6,1.933888,13.263680286653232,3.4813222905676513,3.6312283312043103,4.105107113956919,4.947379328571428,1.970559581185188,0
2024-06-07,19.91,28.68,11.56,69.69093749999999,99.6,35.8,0.813,3.396,0.0,13.82,5.227076,9.6,1.933888,13.300477301761855,3.445144812199886,3.593493047471318,3.9605808475060016,4.605578177142856,1.970559581185188,0
2024-06-08,19.66,29.26,11.47,71.39771,99.2,34.88,0.779,3.955,0.0,14.53,5.791033,9.6,1.933888,12.855379584511919,3.4886292369616254,3.638849915345566,4.305387009981863,4.8244415657142845,1.970559581185188,0
2024-06-09,20.45,30.22,12.0,69.55198,99.8,34.43,1.089,5.633,0.0,15.05,5.985635,9.6,1.933888,14.295828862362155,3.6049952337544076,3.7602266420817396,4.844504992656934,5.0551875,1.970559581185188,0
2024-06-10,21.53,31.03,12.81,64.94864583333334,97.1,32.38,1.098,4.195,0.0,14.85,5.915712,9.6,1.933888,16.441227836155267,3.706783334472179,3.86639774726993,4.687086283042352,5.066366014285713,1.970559581185188,0
2024-06-11,20.37,29.4,11.76,69.16354166666669,99.8,34.09,1.326,4.115,0.0,14.7,5.423355,9.6,1.933888,14.145444587870482,3.5397331199999997,3.6921543360325795,4.33759344401957,4.931879399999999,1.970559581185188,0
2024-06-12,20.63,30.03,11.76,65.60291666666667,99.4,25.74,0.866,4.275,0.0,14.92,5.685975,9.6,1.933888,14.640555690938303,3.6269262707223575,3.7831020314090873,4.389831913804807,5.024642502857143,1.970559581185188,0
2024-06-13,19.21,29.12,10.09,64.07708,97.9,26.05,1.493,6.352,0.0,15.21,5.434879,9.6,1.933888,12.084352247299025,3.5648195286270554,3.718320967597128,4.712092132493217,5.016783831428571,1.970559581185188,0
2024-06-14,20.75,30.07,12.77,57.27021,83.3,30.81,0.993,6.591,0.0,15.05,5.861695,9.6,1.933888,14.876307908596077,3.5403524813369636,3.692800367122585,5.171253499815692,5.077246499999999,1.970559581185188,0
2024-06-15,21.6,30.74,13.34,64.35844,93.6,32.72,0.775,4.275,0.0,14.14,5.993733,9.6,1.933888,16.587741758951452,3.6288575050681726,3.7851164248738116,4.5661580122473495,4.8289716,1.970559581185188,0
2024-06-16,21.29,30.46,13.72,65.815,95.9,34.81,1.137,5.713,0.0,14.57,5.900937,9.6,1.933888,15.946377069668502,3.5313638452730136,3.6834246796078913,4.768479528019734,4.953754208571428,1.970559581185188,0
2024-06-17,21.19,29.45,12.81,58.518749999999976,94.0,30.87,1.292,6.272,0.0,15.02,5.894965,9.6,1.933888,15.747142249066226,3.511793456029134,3.6630115877009413,4.6703201585107745,5.09941445142857,1.970559581185188,0
2024-06-18,19.36,28.92,10.67,61.42312500000002,95.5,27.69,1.333,6.272,0.0,15.02,5.503689,9.6,1.933888,12.340067201787999,3.5051467781030334,3.6560787032452158,4.664630489230807,4.965122777142856,1.970559581185188,0
2024-06-19,19.63,30.31,10.14,59.82510416666667,94.3,23.41,1.322,5.393,0.0,14.87,5.500787,9.6,1.933888,12.808012038965211,3.711691268732448,3.871517017606337,4.864317798805772,4.9351533171428565,1.970559581185188,0
2024-06-20,18.94,29.83,9.37,59.51156250000002,97.3,21.77,1.202,3.715,0.0,14.69,4.984375,9.6,1.933888,11.637088265388671,3.6693660270650534,3.8273692473513026,4.3695555436335,4.825891645714285,1.970559581185188,0
2024-06-21,18.32,28.49,9.18,64.23406249999998,92.3,33.0,1.07,6.591,0.0,14.45,5.193276,9.6,1.933888,10.645637138677973,3.5045958922732665,3.6555040962237033,4.901427374439625,4.703276828571428,1.970559581185188,0
2024-06-22,20.26,30.89,11.57,63.28521,93.9,27.66,1.222,5.233,0.0,13.83,5.647042,9.6,1.933888,13.942976923498614,3.6937833049012303,3.852837935294916,4.83599618183048,4.632560022857142,1.970559581185188,0
2024-06-23,22.43,30.98,14.77,57.02979,86.7,30.87,0.445,4.754,0.0,11.5,4.383425,9.6,1.933888,18.39630170565134,3.5763548960981684,3.7303530489948913,4.36670157586544,3.974015571428571,1.970559581185188,0
2024-06-24,22.25,31.8,13.86,60.572708333333345,91.3,29.37,1.282,5.872,0.0,14.22,6.035833,9.6,1.933888,17.99170750752752,3.745525937117915,3.906808609755416,5.109124080771872,4.901451171428572,1.970559581185188,0
2024-06-25,20.65,27.44,15.44,73.65166666666669,90.8,52.99,1.565,6.032,0.0,12.2,4.957957,9.6,1.933888,14.675096570297697,2.9409391328131904,3.067576227674508,3.87672434023436,4.109813999999999,1.970559581185188,0
2024-06-26,21.84,31.08,12.62,67.01843750000003,100.0,35.26,0.732,5.553,0.0,12.16,5.151694,9.6,1.933888,17.0946227244173,3.7605257186798475,3.922454283216084,4.685032137578094,4.16703744,1.970559581185188,0
2024-06-27,21.84,28.33,15.83,70.9655789473684,94.1,44.12,0.649,4.792,0.0,12.0,4.972375,9.6,1.933888,17.092565373689638,3.0944802938083154,3.2277288844170666,3.663596612055076,4.112207999999999,1.970559581185188,0
2024-06-28,20.5,28.49,12.81,71.61593749999996,100.0,41.07,1.173,4.275,0.0,9.97,3.397778,9.6,1.933888,14.389502661658183,3.348658594429906,3.492852124771808,3.6290792610190463,3.3512873142857145,1.970559581185188,0
2024-06-29,22.03,29.79,16.02,64.06083,89.2,29.06,1.355,6.671,0.0,13.44,5.944178,9.6,1.933888,17.506286803564635,3.263445359342279,3.4039696003694755,4.278493353996301,4.618149119999999,1.970559581185188,0
2024-06-30,17.22,22.65,12.1,81.20479,99.2,49.84,1.036,5.313,0.762,8.06,2.379344,9.6,1.933888,9.021549499541111,2.5115477567208244,2.6196952215792164,2.4820756363554204,2.58010272,1.970559581185188,0
2024-07-01,12.82,16.69,10.51,92.47499999999998,100.0,74.5,0.8,5.713,0.254,4.272,-0.40003,10.0,1.8639999999999992,4.0687068737981384,1.7507625973180945,1.8261505870396422,1.3856160388315286,1.2756826697142853,1.1900090666666634,0
2024-07-02,16.06,27.92,8.6,80.60249999999999,100.0,39.84,0.762,3.316,0.254,12.45,5.522951,10.0,1.8639999999999992,7.494559664215193,3.423090260552298,3.570488824911484,3.914382655935261,3.9148349142857137,1.1900090666666634,0
2024-07-03,19.32,29.26,10.32,69.00791666666667,100.0,29.44,1.13,3.875,0.254,14.14,6.089087,10.0,1.8639999999999992,12.268458250703606,3.715572936458657,3.875565830282464,4.227956142796131,4.671460079999999,1.1900090666666634,0
2024-07-04,21.65,28.16,15.06,61.323854166666656,91.6,34.71,0.613,2.757,0.0,8.79,3.573627,10.0,1.8639999999999992,16.69430188614913,3.2840555255278496,3.4254672421036654,2.8178310571778122,3.0040327285714277,1.1900090666666634,0
2024-07-05,20.88,27.53,15.39,62.308229166666656,84.9,34.16,0.481,3.156,0.0,7.141,2.527212,10.0,1.8639999999999992,15.127719418296017,3.09972841735272,3.2332029926177746,2.6650649238945143,2.4136131137142853,1.1900090666666634,0
2024-07-06,18.92,27.53,11.71,70.13531,94.6,39.29,1.316,5.473,0.0,14.31,5.216162,10.0,1.8639999999999992,11.599636045776005,3.3591836524298575,3.5038303926847054,4.248638110943442,4.699657491428572,1.1900090666666634,0
2024-07-07,19.86,30.22,11.04,70.21083,100.0,32.86,0.952,5.393,0.0,12.73,5.106384,10.0,1.8639999999999992,13.210551745141126,3.793433307471214,3.9567788756431033,4.599972012424133,4.239220937142857,1.1900090666666634,0
2024-07-08,17.49,25.28,11.33,79.9476,99.4,51.07,1.426,5.073,0.0,10.06,3.49662,10.0,1.8639999999999992,9.403186131263977,3.0315630020098547,3.162102368561229,3.375057738853831,3.233597297142857,1.1900090666666634,0
2024-07-09,14.43,15.54,13.33,99.55104,100.0,89.9,0.733,4.994,27.69,1.525,-0.2718134,10.0,1.8639999999999992,5.622333048061842,1.1020068101699734,1.1494593192682558,0.5308046677989764,0.467383307142857,1.1900090666666634,0
2024-07-10,17.89,23.45,14.63,93.81729166666663,100.0,69.0,0.529,3.635,2.794,9.31,4.381141,10.0,1.8639999999999992,9.980833297856636,2.437859522584925,2.542833965672035,2.3455276341664235,3.0107183399999995,1.1900090666666634,0
2024-07-11,21.08,29.64,15.3,84.45333333333333,100.0,48.3,0.226,2.357,0.0,11.7,5.516436,10.0,1.8639999999999992,15.513131092688228,3.3863252423215338,3.532140701797888,3.3943923618675402,3.9659590285714277,1.1900090666666634,0
2024-07-12,19.78,25.33,15.49,83.1746875,100.0,59.22,1.753,6.192,0.0,9.87,4.065849,10.0,1.8639999999999992,13.061961860767381,2.7113286363522953,2.828078683264525,2.9929390950445494,3.2829537599999985,1.1900090666666634,0
2024-07-13,18.89,24.75,14.63,78.1933,93.4,57.92,1.724,5.393,0.0,11.79,4.675115,10.0,1.8639999999999992,11.547015797403073,2.6845148087183275,2.8001102498803765,3.088954069512623,3.8703167742857127,1.1900090666666634,0
2024-07-14,20.46,29.21,13.0,69.57135,100.0,34.4,1.022,7.39,0.0,14.06,6.342989,10.0,1.8639999999999992,14.314718029585901,3.542944173210185,3.6955036574732927,4.558616250580743,4.723340502857142,1.1900090666666634,0
2024-07-15,18.61,25.9,13.57,77.84989583333332,100.0,44.98,0.864,8.03,0.0,14.36,5.785686,10.0,1.8639999999999992,11.095392408272833,2.94056005387018,3.067180825559239,3.735443128662476,4.694329131428572,1.1900090666666634,0
2024-07-16,18.45,27.44,11.52,77.24520833333331,100.0,41.31,0.314,6.432,0.0,14.8,6.060595,10.0,1.8639999999999992,10.842810003045114,3.3266520519886056,3.46989797869886,4.346749868867963,4.826597142857143,1.1900090666666634,0
2024-07-17,18.9,27.25,12.52,75.42062500000002,100.0,37.89,0.001,1.079,0.0,15.14,6.204277,10.0,1.8639999999999992,11.564576692376944,3.239628968153607,3.3791276733046733,3.162523554993598,4.970764799999999,1.1900090666666634,0
2024-07-18,18.97,27.87,11.33,69.7572916666667,100.0,32.11,0.844,4.754,0.0,15.8,6.07581,10.0,1.8639999999999992,11.681977821074613,3.4394517272108924,3.587554817747515,4.187701434224927,5.192859599999999,1.1900090666666634,0
2024-07-19,17.95,25.95,10.42,70.64239583333335,100.0,38.95,0.832,4.674,0.0,16.24,6.029535,10.0,1.8639999999999992,10.079748726664471,3.2403327484418942,3.379861758433389,3.9497212416977496,5.256539999999998,1.1900090666666634,0
2024-07-20,17.61,27.44,9.04,66.52198,99.2,30.4,0.188,3.156,0.0,16.1,6.093931,10.0,1.8639999999999992,9.581195937487028,3.4935154984857304,3.643946579715905,4.071490988205903,5.1844806,1.1900090666666634,0
2024-07-21,17.58,28.3,8.8,72.06719,100.0,32.41,1.04,3.0,0.0,15.93,6.184753,10.0,1.8639999999999992,9.535622376591332,3.5933785436828107,3.748109736325242,4.237898045995026,5.127402754285713,1.1900090666666634,0
2024-07-22,18.81,28.11,9.37,66.09479166666668,100.0,29.85,0.55,6.112,0.0,16.03,6.002309,10.0,1.8639999999999992,11.421946944470614,3.6451244315751423,3.802083806651066,4.608863777084572,5.25592098,1.1900090666666634,0
2024-07-23,18.75,28.01,9.95,58.97281249999998,99.5,27.45,0.478,5.153,0.0,16.36,6.268632,10.0,1.8639999999999992,11.327913044528088,3.5725152414440444,3.726348058477388,4.399971311420283,5.359325657142856,1.1900090666666634,0
2024-07-24,18.31,29.26,7.408,57.352395833333304,97.2,25.88,1.22,4.25,0.0,16.19,6.447486,10.0,1.8639999999999992,10.633032292038264,3.88240573972206,4.049582468565477,4.7814426600839015,5.268831968571427,1.1900090666666634,0
2024-07-25,18.59,28.78,8.56,60.28333333333335,97.4,26.7,1.37,4.3,0.0,16.24,6.672578,10.0,1.8639999999999992,11.071063865497402,3.76357406593759,3.925633892571889,4.6075170493382975,5.307320159999999,1.1900090666666634,0
2024-07-26,18.82,28.4,9.99,60.72833333333335,94.7,26.9,1.24,3.5,0.0,13.83,5.184987,10.0,1.8639999999999992,11.44050383303701,3.613874530046111,3.7694882816440836,3.9977658780260557,4.535260045714285,1.1900090666666634,0
2024-07-27,19.45,29.5,11.33,60.00833,90.7,27.18,1.27,3.4,0.0,13.17,5.049148,10.0,1.8639999999999992,12.495142821658229,3.652006793617039,3.8092625238011135,4.082271901113256,4.359364071428571,1.1900090666666634,0
2024-07-28,20.92,32.05,10.61,59.94698,96.2,25.78,1.45,5.5,0.0,15.87,6.980506,10.0,1.8639999999999992,15.207597415729428,4.123590924859545,4.301153108753228,5.423206885415304,5.367061697142857,1.1900090666666634,0
2024-07-29,20.81,30.07,14.01,64.31375000000003,87.6,34.81,2.55,7.6,0.0,15.3,7.012209,10.0,1.8639999999999992,14.98966961984062,3.558773992719122,3.712015110387159,5.145628670320687,5.166071228571428,1.1900090666666634,0
2024-07-30,16.48,18.89,14.29,83.8492708333333,93.0,73.82,2.06,6.5,0.0,4.848,-0.19192,10.0,1.8639999999999992,8.026168513141048,1.6910154093206844,1.7638306799302634,1.3137944509044719,1.5343753782857141,1.1900090666666634,0
2024-07-31,19.3,29.12,10.7,74.01468749999998,100.0,37.62,1.05,5.7,0.0,16.58,7.184031,10.0,1.8639999999999992,12.232214308835733,3.6622379488230967,3.819934233440248,4.927325972944152,5.475947657142855,1.1900090666666634,0
2024-08-01,19.59,29.93,11.9,66.70416666666668,100.0,20.2,1.3918666666666666,5.23848,0.0,16.53,6.96584,11.5,2.29143064516129,12.734931308725756,4.199320333843348,4.380143432674805,4.552477415008381,5.482854591428571,1.860896325945194,0
2024-08-02,20.2,30.55,9.99,56.468854166666695,94.6,26.77,1.3728866666666664,5.01072,0.0,16.34,6.897962,11.5,2.29143064516129,13.835091600401656,4.557438618961313,4.753682322299016,5.120421422611505,5.468531142857143,1.860896325945194,0
2024-08-03,21.7,31.18,12.57,51.70698,87.3,21.12,1.6607500000000004,7.8956800000000005,0.0,17.55,8.16972,11.5,2.29143064516129,16.804741302956273,4.507087179058249,4.701162745014168,5.599204995628202,6.002099999999999,1.860896325945194,0
2024-08-04,21.94,31.46,13.14,57.78135,90.0,26.15,1.4393166666666664,6.90872,0.0,16.28,7.188189,11.5,2.29143064516129,17.31445170959734,4.499002907298825,4.6927303638096145,5.434490928802806,5.586849462857143,1.860896325945194,0
2024-08-05,22.6,31.47,14.01,56.67395833333335,93.9,24.99,1.4235000000000002,6.37728,0.0,17.11,7.705086,11.5,2.29143064516129,18.78270465687551,4.465079143570023,4.657345839863966,5.206619733978292,5.926855114285713,1.860896325945194,0
2024-08-06,22.47,32.13,11.95,55.15510416666669,94.7,22.25,1.154617,5.694,0.0,16.02,7.17539,11.5,2.29143064516129,18.487673258123042,4.78484514432275,4.990880992422298,5.31672442993626,5.53910724,1.860896325945194,0
2024-08-07,24.2,31.94,15.83,44.550729166666684,80.3,22.11,1.88851,8.88264,0.0,17.16,7.735892,11.5,2.29143064516129,22.717694920907995,4.458848711169734,4.6508471245026,5.674560053699433,6.078317142857142,1.860896325945194,0
2024-08-08,23.98,33.09,13.92,45.23802083333336,74.99,22.93,1.629116666666666,8.04752,0.0,16.12,7.340563,11.5,2.29143064516129,22.144620971522684,4.83843786748103,5.046781422901259,6.381001931291964,5.692607588571429,1.860896325945194,0
2024-08-09,18.46,24.32,13.67,83.94697916666665,100.0,45.35,1.4994200000000002,9.641839999999998,14.22,1.263,-1.075156,11.5,2.29143064516129,10.855667603140756,3.129884274065713,3.26465736314378,2.6418409592035346,0.4119530708571427,1.860896325945194,0
2024-08-10,12.78,18.08,8.51,86.84292,100.0,53.53,1.3444166666666668,5.01072,14.73,10.25,4.092272,11.5,2.29143064516129,4.035028542375639,2.5021833295342626,2.609927561343485,2.0392383560884393,3.0587991428571426,1.860896325945194,0
2024-08-11,13.07,22.6,4.307,72.07865,100.0,27.21,0.7054233333333333,4.40336,0.254,18.12,7.146565,11.5,2.29143064516129,4.299147360565934,3.4922455533743255,3.6426219506575435,3.713403954006063,5.433033497142856,1.860896325945194,0
2024-08-12,14.63,22.63,7.747,58.822187500000005,97.1,18.65,1.6449333333333331,6.225439999999999,0.0,18.23,7.164001,11.5,2.29143064516129,5.8482287060596745,3.309160760735173,3.451653510922665,3.380302870662856,5.60495934,1.860896325945194,0
2024-08-13,13.44,21.49,7.652,62.95291666666665,85.6,35.08,2.198516666666666,7.8197600000000005,0.0,18.7,6.779749,11.5,2.29143064516129,4.645459862166736,3.0737841350553152,3.206141547268014,3.6447013644896495,5.640742799999998,1.860896325945194,0
