;DEPARTAMENTO DE BIOSSISTEMAS - ESALQ - USP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"LOCAL: PIRACICABA (SP)   LAT: 22G42'30"" S    LONG: 47G38'00"" W    ALT: 546M";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ESTACAO METEOROLOGICA AUTOMATICA - DADOS METEOROLOGICOS DIARIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;;;;;;;;;Thornthwaite/Thornthwaite-Camargo;;;Camargo;Pennan-Monteith;;;;;;;;Priestley-Taylor;;;;;;;;;;;;;
DIA;TMED;UR MED;Vento;TMAX;UR MAX;Vel.Vento;TMIN;UR MIN;Chuva;Rad.Glob.;Rad Liq;Patm_kPa;;Thornthwaite;Thornthwaite-Camargo;Camargo;Hargreaves & Samani;Priestley-Taylor;Penman-Monteith;;I;a;Tef;Q_0;T;UR;es_max;es_min;es;s;ea;delta_e;;Lat;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
27;23,0;74,8;1,4;30,3;97,1;6,7;16,5;48,0;0,0;24,57;11,96;94,8;;3,260860433;17,48683561;0,106395764;48,49091735;4,163140754;1,233846628;;;;14,8716;13,89583333;6,885;24,555;3,425952761;1,63695208;0,894500341;0,06147726;0,219644559;0,674855782;0,7127;;;;;;;;;;;;;
28;21,7;85,2;1,0;28,3;100,0;6,1;17,0;55,1;5,8;19,74;9,77;94,9;;2,686510833;15,53953794;0,100281597;41,45770821;3,338369268;1,014055845;;;;12,2364;13,89583333;5,665;22,43;3,088786529;1,676919786;0,705933372;0,049005885;0,158340855;0,547592517;0,6995;;;;;;;;;;;;;
29;22,1;88,6;1,1;29,8;100,0;8,7;16,5;51,8;7,9;17,50;7,98;94,7;;2,874676433;17,0840736;0,102227014;45,70278938;2,744281771;0,707252689;;;;14,31;13,89583333;6,625;24,105;3,33578837;1,63695208;0,849418145;0,058503367;0,204752244;0,644665901;0,7037;;;;;;;;;;;;;
30;25,4;72,4;1,1;33,3;100,0;5,6;17,9;33,2;0,3;26,87;14,91;94,8;;4,201411733;18,67527067;0,117836667;56,70269904;5,370096854;1,887113844;;;;16,578;13,89583333;7,675;33,38;3,982761843;1,769251842;1,106755;0,075575306;0,369434819;0,737320181;0,7374;;;;;;;;;;;;;
31;23,5;81,6;1,2;33,7;99,0;8,4;18,7;34,8;1,5;18,22;9,48;95,0;;3,465373767;18,43120014;0,108711736;51,74644164;3,324418395;0,973865973;;;;16,2216;13,89583333;7,51;32,095;4,071608844;1,846500499;1,112554172;0,076073748;0,357074262;0,755479911;0,7177;;;;;;;;;;;;;
32;22,7;78,7;1,5;30,9;100,0;8,3;17,1;39,3;0,0;21,70;10,69;95,2;;3,130463067;17,52524366;0,104959861;47,92326093;3,707207762;0,984569943;;;;14,9256;13,89583333;6,91;30,355;3,529019174;1,686336329;0,921341423;0,063309031;0,279673189;0,641668234;0,7096;;;;;;;;;;;;;
33;23,4;77,9;1,3;29,5;97,2;4,6;18,5;55,7;0,0;19,25;9,35;95,3;;3,441210567;15,21351624;0,108433819;44,04965482;3,276875416;1,227034443;;;;11,8152;13,89583333;5,47;20,74;3,277959288;1,827169544;0,725394872;0,050437831;0,150446896;0,574947975;0,7171;;;;;;;;;;;;;
34;23,0;82,4;1,0;27,4;100,0;9,2;18,2;60,2;0,0;9,89;3,80;95,3;;3,269178567;13,71710572;0,106488403;39,7133814;1,323052744;0,360052582;;;;9,9576;13,89583333;4,61;19,915;2,94591288;1,793019612;0,576446634;0,040366716;0,114799347;0,461647287;0,7129;;;;;;;;;;;;;
35;23,5;74,2;1,2;27,8;93,9;5,3;19,1;56,8;0,0;12,18;5,62;95,2;;3,481425233;13,23423953;0,108897014;39,4271107;1,973172008;0,786711655;;;;9,3852;13,89583333;4,345;18,575;3,012689228;1,89091256;0,560888334;0,039363412;0,104185008;0,456703326;0,7181;;;;;;;;;;;;;
36;25,3;66,3;1,0;32,8;96,8;4,4;18,5;38,2;0,0;24,68;14,08;95,1;;4,156269233;17,89121196;0,117234514;54,44933735;5,06334255;1,979264168;;;;15,444;13,89583333;7,15;29,285;3,879939718;1,822112023;1,028913848;0,070562;0,30131742;0,727596428;0,7361;;;;;;;;;;;;;
37;26,3;69,2;1,4;32,9;99,0;5,1;19,6;43,6;0,0;25,84;14,72;95,2;;4,474991067;17,12306855;0,121634861;54,48199187;5,361478076;1,84705699;;;;14,364;13,89583333;6,65;27,695;3,899531807;1,936257676;0,981637066;0,067596041;0,271864385;0,70977268;0,7456;;;;;;;;;;;;;
